credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,source_invoice_total,source_invoice_paid_flag,source_invoice_payment_lines,source_invoice_payment_count,source_invoice_paid_amount,source_invoice_payment_details,credit_available_or_applied,credit_discount_rows,credit_discount_amount,credit_discount_details,module_cn_count_for_source_invoice,module_cn_amount_for_source_invoice,module_cn_refs_for_source_invoice,invoice_count_for_order,invoice_refs_for_order,module_only_bucket,module_only_reason,expected_net_payment_after_credit,note_private
9092,IC2606-2838,09-14819-22344,299.99,2026-06-29,9077,IN2606-6201,1000,1,1,1,1000,3161:PAY2606-3157:STAGE-1021-SINGLE-09-14819-22344:1000:2026-06-28,yes,1,299.99000000,642:applied_to=:amt=299.99,1,299.99,IC2606-2838,1,IN2606-6201,already_ok_available_or_applied,Already has Dolibarr discount/credit row.,700.01,Auto-created via eBay reconciliation. eBay order: 09-14819-22344. Source invoice: IN2606-6201 (id 9077).
6206,IC2606-0743,02-14522-93902,12.53,2026-06-24,920,IN2604-0909,7.14,1,1,1,7.14,128:PAY2604-0124:7462176191:7.14:2026-04-28,no,0,0.00000000,,1,12.53,IC2606-0743,3,"IN2604-0909, IN2606-5464, IN2606-5570",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 02-14522-93902. Source invoice: IN2604-0909 (id 920).
6214,IC2606-0751,02-14575-10487,32.75,2026-06-24,1831,IN2604-1578,31.08,1,1,1,31.08,135:PAY2604-0131:7462176191:31.08:2026-04-28,no,0,0.00000000,,1,32.75,IC2606-0751,2,"IN2604-1578, IN2606-5520",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 02-14575-10487. Source invoice: IN2604-1578 (id 1831).
6239,IC2606-0770,05-14551-19850,4.49,2026-06-24,1292,IN2604-1277,87.21,1,1,1,87.21,165:PAY2604-0161:7462176191:87.21:2026-04-28,no,0,0.00000000,,2,110.47,"IC2606-0770, IC2606-1786",2,"IN2604-1277, IN2606-5680",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,82.72,Auto-created via eBay reconciliation. eBay order: 05-14551-19850. Source invoice: IN2604-1277 (id 1292).
6249,IC2606-0779,06-14568-32863,9.89,2026-06-24,1822,IN2604-1570,9.38,1,1,1,9.38,177:PAY2604-0173:7462176191:9.38:2026-04-28,no,0,0.00000000,,1,9.89,IC2606-0779,2,"IN2604-1570, IN2606-5525",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 06-14568-32863. Source invoice: IN2604-1570 (id 1822).
6250,IC2606-0780,06-14568-78021,7.51,2026-06-24,1840,IN2604-1586,7.15,1,1,1,7.15,178:PAY2604-0174:7462176191:7.15:2026-04-28,no,0,0.00000000,,1,7.51,IC2606-0780,2,"IN2604-1586, IN2606-5526",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 06-14568-78021. Source invoice: IN2604-1586 (id 1840).
6251,IC2606-0781,06-14570-38284,11.37,2026-06-24,1838,IN2604-1584,10.86,1,1,1,10.86,179:PAY2604-0175:7462176191:10.86:2026-04-28,no,0,0.00000000,,1,11.37,IC2606-0781,2,"IN2604-1584, IN2606-5527",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 06-14570-38284. Source invoice: IN2604-1584 (id 1838).
6259,IC2606-0789,07-14564-84775,13.96,2026-06-24,1715,IN2604-1481,13.24,1,1,1,13.24,186:PAY2604-0182:7462176191:13.24:2026-04-28,no,0,0.00000000,,1,13.96,IC2606-0789,2,"IN2604-1481, IN2606-5529",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 07-14564-84775. Source invoice: IN2604-1481 (id 1715).
6260,IC2606-0790,08-14523-13486,37.26,2026-06-24,1023,IN2604-1012,18.9,1,1,1,18.9,187:PAY2604-0183:7462176191:18.9:2026-04-28,no,0,0.00000000,,1,37.26,IC2606-0790,2,"IN2604-1012, IN2606-5474",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 08-14523-13486. Source invoice: IN2604-1012 (id 1023).
6271,IC2606-0799,10-14498-46584,16.32,2026-06-24,690,IN2604-0680,8.36,1,1,1,8.36,200:PAY2604-0196:7462176191:8.36:2026-04-28,no,0,0.00000000,,1,16.32,IC2606-0799,2,"IN2604-0680, IN2606-5476",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 10-14498-46584. Source invoice: IN2604-0680 (id 690).
6294,IC2606-0817,13-14532-02625,11.61,2026-06-24,1216,IN2604-1203,249.8,1,1,1,249.8,227:PAY2604-0223:7462176191:249.8:2026-04-28,no,0,0.00000000,,2,238.59,"IC2606-0817, IC2606-1652",2,"IN2604-1203, IN2606-5644",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,238.19,Auto-created via eBay reconciliation. eBay order: 13-14532-02625. Source invoice: IN2604-1203 (id 1216).
6305,IC2606-0826,14-14557-70632,19.17,2026-06-24,1861,IN2604-1596,18.27,1,1,1,18.27,240:PAY2604-0236:7462176191:18.27:2026-04-28,no,0,0.00000000,,1,19.17,IC2606-0826,2,"IN2604-1596, IN2606-5535",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 14-14557-70632. Source invoice: IN2604-1596 (id 1861).
6317,IC2606-0836,16-14553-58620,14.13,2026-06-24,1823,IN2604-1571,13.44,1,1,1,13.44,253:PAY2604-0249:7462176191:13.44:2026-04-28,no,0,0.00000000,,1,14.13,IC2606-0836,2,"IN2604-1571, IN2606-5537",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 16-14553-58620. Source invoice: IN2604-1571 (id 1823).
6318,IC2606-0837,16-14553-93077,19.75,2026-06-24,1830,IN2604-1577,18.76,1,1,1,18.76,254:PAY2604-0250:7462176191:18.76:2026-04-28,no,0,0.00000000,,1,19.75,IC2606-0837,2,"IN2604-1577, IN2606-5538",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 16-14553-93077. Source invoice: IN2604-1577 (id 1830).
6319,IC2606-0838,16-14554-68295,8.59,2026-06-24,1824,IN2604-1572,8.19,1,1,1,8.19,255:PAY2604-0251:7462176191:8.19:2026-04-28,no,0,0.00000000,,1,8.59,IC2606-0838,2,"IN2604-1572, IN2606-5539",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 16-14554-68295. Source invoice: IN2604-1572 (id 1824).
6323,IC2606-0842,17-14535-01297,2.4,2026-06-24,1386,IN2604-1359,45.52,1,1,1,45.52,259:PAY2604-0255:7462176191:45.52:2026-04-28,no,0,0.00000000,,2,43.12,"IC2606-0842, IC2606-1836",2,"IN2604-1359, IN2606-5708",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,43.12,Auto-created via eBay reconciliation. eBay order: 17-14535-01297. Source invoice: IN2604-1359 (id 1386).
6326,IC2606-0845,17-14550-23005,8.83,2026-06-24,1801,IN2604-1556,8.42,1,1,1,8.42,262:PAY2604-0258:7462176191:8.42:2026-04-28,no,0,0.00000000,,1,8.83,IC2606-0845,2,"IN2604-1556, IN2606-5540",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 17-14550-23005. Source invoice: IN2604-1556 (id 1801).
6331,IC2606-0850,18-14548-97487,10.73,2026-06-24,1862,IN2604-1597,10.2,1,1,1,10.2,267:PAY2604-0263:7462176191:10.2:2026-04-28,no,0,0.00000000,,1,10.73,IC2606-0850,2,"IN2604-1597, IN2606-5541",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 18-14548-97487. Source invoice: IN2604-1597 (id 1862).
6339,IC2606-0858,19-14546-70656,30.12,2026-06-24,1750,IN2604-1515,28.77,1,1,1,28.77,273:PAY2604-0269:7462176191:28.77:2026-04-28,no,0,0.00000000,,1,30.12,IC2606-0858,2,"IN2604-1515, IN2606-5542",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 19-14546-70656. Source invoice: IN2604-1515 (id 1750).
6348,IC2606-0867,21-14542-36469,7.03,2026-06-24,1731,IN2604-1497,6.66,1,1,1,6.66,282:PAY2604-0278:7462176191:6.66:2026-04-28,no,0,0.00000000,,1,7.03,IC2606-0867,2,"IN2604-1497, IN2606-5544",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 21-14542-36469. Source invoice: IN2604-1497 (id 1731).
6357,IC2606-0875,22-14541-40850,25.73,2026-06-24,1719,IN2604-1485,24.51,1,1,1,24.51,292:PAY2604-0288:7462176191:24.51:2026-04-28,no,0,0.00000000,,1,25.73,IC2606-0875,2,"IN2604-1485, IN2606-5545",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 22-14541-40850. Source invoice: IN2604-1485 (id 1719).
6358,IC2606-0876,22-14544-68292,66.18,2026-06-24,1834,IN2604-1581,63.01,1,1,1,63.01,293:PAY2604-0289:7462176191:63.01:2026-04-28,no,0,0.00000000,,1,66.18,IC2606-0876,2,"IN2604-1581, IN2606-5546",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 22-14544-68292. Source invoice: IN2604-1581 (id 1834).
6389,IC2606-0903,26-14538-36032,18.04,2026-06-24,1829,IN2604-1576,17.14,1,1,1,17.14,326:PAY2604-0322:7462176191:17.14:2026-04-28,no,0,0.00000000,,1,18.04,IC2606-0903,2,"IN2604-1576, IN2606-5552",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 26-14538-36032. Source invoice: IN2604-1576 (id 1829).
6391,IC2606-0905,27-14487-32474,30.43,2026-06-24,925,IN2604-0914,15.37,1,1,1,15.37,327:PAY2604-0323:7462176191:15.37:2026-04-28,no,0,0.00000000,,1,30.43,IC2606-0905,2,"IN2604-0914, IN2606-5494",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 27-14487-32474. Source invoice: IN2604-0914 (id 925).
6397,IC2606-0911,27-14538-05386,36.01,2026-06-24,1825,IN2604-1573,33.56,1,1,1,33.56,333:PAY2604-0329:7462176191:33.56:2026-04-28,no,0,0.00000000,,1,36.01,IC2606-0911,2,"IN2604-1573, IN2606-5554",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 27-14538-05386. Source invoice: IN2604-1573 (id 1825).
6448,IC2606-0956,03-14525-18565,33.64,2026-06-24,945,IN2604-0934,30.45,1,1,1,30.45,382:PAY2605-0378:7487039580:30.45:2026-05-05,no,0,0.00000000,,1,33.64,IC2606-0956,2,"IN2604-0934, IN2606-5499",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 03-14525-18565. Source invoice: IN2604-0934 (id 945).
6452,IC2606-0960,08-14534-03485,9.77,2026-06-24,1139,IN2604-1127,4.9,1,1,1,4.9,386:PAY2605-0382:7487039580:4.9:2026-05-05,no,0,0.00000000,,1,9.77,IC2606-0960,3,"IN2604-1127, IN2606-5500, IN2606-5508",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 08-14534-03485. Source invoice: IN2604-1127 (id 1139).
6472,IC2606-0979,23-14521-54031,529,2026-06-24,1297,IN2604-1281,256.8,1,1,1,256.8,406:PAY2605-0402:7487039580:256.8:2026-05-05,no,0,0.00000000,,1,529,IC2606-0979,2,"IN2604-1281, IN2606-5515",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 23-14521-54031. Source invoice: IN2604-1281 (id 1297).
6480,IC2606-0985,27-14437-61036,406.36,2026-06-24,11,IN2604-0005,399.99,1,1,1,399.99,416:PAY2605-0412:7487039580:399.99:2026-05-05,no,0,0.00000000,,1,406.36,IC2606-0985,2,"IN2604-0005, IN2606-5516",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 27-14437-61036. Source invoice: IN2604-0005 (id 11).
6500,IC2606-1001,01-14546-47175,2.12,2026-06-24,1184,IN2604-1172,42.49,1,1,1,42.49,71:PAY2604-0067:7462176191:42.49:2026-04-28,no,0,0.00000000,,1,2.12,IC2606-1001,2,"IN2604-1172, IN2606-5519",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,40.37,Auto-created via eBay reconciliation. eBay order: 01-14546-47175. Source invoice: IN2604-1172 (id 1184).
6619,IC2606-1103,14-14507-46882,3.28,2026-06-24,939,IN2604-0928,70.11,1,1,1,70.11,565:PAY2604-0561:7449777791:70.11:2026-04-21,no,0,0.00000000,,1,3.28,IC2606-1103,2,"IN2604-0928, IN2606-5648",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,66.83,Auto-created via eBay reconciliation. eBay order: 14-14507-46882. Source invoice: IN2604-0928 (id 939).
6624,IC2606-1108,14-14524-01851,2.02,2026-06-24,1101,IN2604-1090,41.76,1,1,1,41.76,92:PAY2604-0088:7462176191:41.76:2026-04-28,no,0,0.00000000,,1,2.02,IC2606-1108,2,"IN2604-1090, IN2606-5425",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,39.74,Auto-created via eBay reconciliation. eBay order: 14-14524-01851. Source invoice: IN2604-1090 (id 1101).
6632,IC2606-1114,15-14521-25549,0.48,2026-06-24,1091,IN2604-1080,6.49,1,1,1,6.49,241:PAY2604-0237:7462176191:6.49:2026-04-28,no,0,0.00000000,,1,0.48,IC2606-1114,2,"IN2604-1080, IN2606-5444",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,6.01,Auto-created via eBay reconciliation. eBay order: 15-14521-25549. Source invoice: IN2604-1080 (id 1091).
6637,IC2606-1119,16-14468-90263,11.64,2026-06-24,440,IN2604-0415,57.18,1,1,1,57.18,33:PAY2604-0030:7436295575:57.18:2026-04-26,no,0,0.00000000,,1,11.64,IC2606-1119,2,"IN2604-0415, IN2606-5445",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,45.54,Auto-created via eBay reconciliation. eBay order: 16-14468-90263. Source invoice: IN2604-0415 (id 440).
6685,IC2606-1160,21-14465-88754,20.75,2026-06-24,541,IN2604-0516,784.55,1,0,0,0,,no,0,0.00000000,,2,54.29,"IC2606-1160, IC2606-1694",2,"IN2604-0516, IN2605-2676",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 21-14465-88754. Source invoice: IN2604-0516 (id 541).
6788,IC2606-1254,01-14547-13414,11.16,2026-06-24,1145,IN2604-1133,10.46,1,1,1,10.46,708:PAY2604-0704:7461554484:10.46:2026-04-21,no,0,0.00000000,,1,11.16,IC2606-1254,2,"IN2604-1133, IN2606-5506",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 01-14547-13414. Source invoice: IN2604-1133 (id 1145).
6798,IC2606-1263,06-14539-26557,245.15,2026-06-24,1167,IN2604-1155,231.32,1,1,1,231.32,720:PAY2604-0716:7461554484:231.32:2026-04-21,no,0,0.00000000,,1,245.15,IC2606-1263,2,"IN2604-1155, IN2606-5507",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 06-14539-26557. Source invoice: IN2604-1155 (id 1167).
6807,IC2606-1271,12-14530-06054,6.03,2026-06-24,1151,IN2604-1139,5.67,1,1,1,5.67,728:PAY2604-0724:7461554484:5.67:2026-04-21,no,0,0.00000000,,1,6.03,IC2606-1271,2,"IN2604-1139, IN2606-5511",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 12-14530-06054. Source invoice: IN2604-1139 (id 1151).
6808,IC2606-1272,12-14530-08128,60.99,2026-06-24,1165,IN2604-1153,57.54,1,1,1,57.54,729:PAY2604-0725:7461554484:57.54:2026-04-21,no,0,0.00000000,,1,60.99,IC2606-1272,2,"IN2604-1153, IN2606-5512",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 12-14530-08128. Source invoice: IN2604-1153 (id 1165).
6818,IC2606-1282,15-14522-63310,74.18,2026-06-24,1102,IN2604-1091,69.84,1,1,1,69.84,738:PAY2604-0734:7461554484:69.84:2026-04-21,no,0,0.00000000,,1,74.18,IC2606-1282,2,"IN2604-1091, IN2606-5514",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 15-14522-63310. Source invoice: IN2604-1091 (id 1102).
6902,IC2606-1347,01-14593-90157,1.86,2026-06-24,2171,IN2605-1819,39.86,1,1,1,39.86,868:PAY2605-0864:7475080991:39.86:2026-05-05,no,0,0.00000000,,2,38.4,"IC2606-1347, IC2606-1595",2,"IN2605-1819, IN2606-5626",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,38,Auto-created via eBay reconciliation. eBay order: 01-14593-90157. Source invoice: IN2605-1819 (id 2171).
6929,IC2606-1371,05-14553-95660,24.83,2026-06-24,6240,IN2606-5434,13.7,1,1,1,13.7,168:PAY2604-0164:7462176191:13.7:2026-04-28,no,0,0.00000000,,1,24.83,IC2606-1371,2,"IN2604-1374, IN2606-5434",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 05-14553-95660. Source invoice: IN2606-5434 (id 6240).
6941,IC2606-1377,06-14573-62345,3.41,2026-06-24,1990,IN2604-1656,65.05,1,1,1,65.05,904:PAY2605-0900:7475080991:65.05:2026-05-05,no,0,0.00000000,,1,3.41,IC2606-1377,2,"IN2604-1656, IN2606-5631",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,61.64,Auto-created via eBay reconciliation. eBay order: 06-14573-62345. Source invoice: IN2604-1656 (id 1990).
6963,IC2606-1398,08-14589-45142,40.5,2026-06-24,2207,IN2605-1846,700.94,1,1,1,700.94,925:PAY2605-0921:7475080991:700.94:2026-05-05,no,0,0.00000000,,2,660.84,"IC2606-1398, IC2606-1799",2,"IN2605-1846, IN2606-5688",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,660.44,Auto-created via eBay reconciliation. eBay order: 08-14589-45142. Source invoice: IN2605-1846 (id 2207).
7025,IC2606-1450,16-14571-40098,0.78,2026-06-24,2327,IN2605-1948,15.38,1,1,1,15.38,990:PAY2605-0986:7475080991:15.38:2026-05-05,no,0,0.00000000,,2,14.6,"IC2606-1450, IC2606-1833",2,"IN2605-1948, IN2606-5706",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,14.6,Auto-created via eBay reconciliation. eBay order: 16-14571-40098. Source invoice: IN2605-1948 (id 2327).
7034,IC2606-1458,18-14515-58132,64.48,2026-06-24,1059,IN2604-1048,45.27,1,1,1,45.27,598:PAY2604-0594:7449777791:45.27:2026-04-21,no,0,0.00000000,,1,64.48,IC2606-1458,2,"IN2604-1048, IN2606-5486",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 18-14515-58132. Source invoice: IN2604-1048 (id 1059).
7043,IC2606-1466,18-14582-16941,10.93,2026-06-24,2384,IN2605-2004,10.39,1,1,1,10.39,1007:PAY2605-1003:7475080991:10.39:2026-05-05,no,0,0.00000000,,1,10.93,IC2606-1466,2,"IN2605-2004, IN2606-5586",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 18-14582-16941. Source invoice: IN2605-2004 (id 2384).
7054,IC2606-1475,20-14550-60528,5.62,2026-06-24,1914,IN2604-1620,111.57,1,1,1,111.57,1018:PAY2605-1014:7475080991:111.57:2026-05-05,no,0,0.00000000,,2,106.35,"IC2606-1475, IC2606-1687",2,"IN2604-1620, IN2606-5656",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,105.95,Auto-created via eBay reconciliation. eBay order: 20-14550-60528. Source invoice: IN2604-1620 (id 1914).
7067,IC2606-1488,21-14459-69461,12.08,2026-06-24,392,IN2604-0367,10.99,1,1,1,8.18,33:PAY2604-0030:7436295575:8.18:2026-04-26,no,0,0.00000000,,1,12.08,IC2606-1488,2,"IN2604-0367, IN2605-2684",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 21-14459-69461. Source invoice: IN2604-0367 (id 392).
7087,IC2606-1503,23-14529-13843,18.5,2026-06-24,1426,IN2604-1384,13.14,1,1,1,13.14,303:PAY2604-0299:7462176191:13.14:2026-04-28,no,0,0.00000000,,1,18.5,IC2606-1503,2,"IN2604-1384, IN2606-5449",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 23-14529-13843. Source invoice: IN2604-1384 (id 1426).
7118,IC2606-1529,26-14546-40312,783.48,2026-06-24,2042,IN2604-1695,640.06,1,1,1,640.06,1080:PAY2605-1076:7475080991:640.06:2026-05-05,no,0,0.00000000,,1,783.48,IC2606-1529,2,"IN2604-1695, IN2606-5725",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 26-14546-40312. Source invoice: IN2604-1695 (id 2042).
7158,IC2606-1561,07-14496-94613,27.3,2026-06-24,659,IN2604-0649,26.9,1,1,1,26.9,12:PAY2604-0012:7448106972:26.9:2026-04-14,no,0,0.00000000,,1,27.3,IC2606-1561,2,"IN2604-0649, IN2606-5609",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 07-14496-94613. Source invoice: IN2604-0649 (id 659).
7174,IC2606-1573,15-14510-87796,479.88,2026-06-24,1113,IN2604-1102,479.48,1,1,1,479.48,689:PAY2604-0685:7461554484:479.48:2026-04-21,no,0,0.00000000,,1,479.88,IC2606-1573,2,"IN2604-1102, IN2606-5612",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 15-14510-87796. Source invoice: IN2604-1102 (id 1113).
7177,IC2606-1576,17-14645-71606,12.12,2026-06-24,3580,IN2605-2947,11.43,1,1,1,11.43,1176:PAY2605-1172:7514615292:11.43:2026-05-19,no,0,0.00000000,,1,12.12,IC2606-1576,2,"IN2605-2947, IN2606-5614",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 17-14645-71606. Source invoice: IN2605-2947 (id 3580).
7182,IC2606-1580,20-14641-11415,12.12,2026-06-24,3583,IN2605-2950,11.42,1,1,1,11.42,1182:PAY2605-1178:7514615292:11.42:2026-05-19,no,0,0.00000000,,1,12.12,IC2606-1580,2,"IN2605-2950, IN2606-5617",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 20-14641-11415. Source invoice: IN2605-2950 (id 3583).
7196,IC2606-1592,01-14555-14634,131.65,2026-06-24,1272,IN2604-1257,131.65,1,1,1,131.65,72:PAY2604-0068:7462176191:131.65:2026-04-28,no,0,0.00000000,,1,131.65,IC2606-1592,2,"IN2604-1257, IN2606-5625",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 01-14555-14634. Source invoice: IN2604-1257 (id 1272).
7199,IC2606-1595,01-14593-90157,36.54,2026-06-24,2171,IN2605-1819,39.86,1,1,1,39.86,868:PAY2605-0864:7475080991:39.86:2026-05-05,no,0,0.00000000,,2,38.4,"IC2606-1347, IC2606-1595",2,"IN2605-1819, IN2606-5626",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,3.32,Auto-created via eBay reconciliation. eBay order: 01-14593-90157. Source invoice: IN2605-1819 (id 2171).
7200,IC2606-1596,01-14642-91227,3.06,2026-06-24,3038,IN2605-2530,62.82,1,1,1,62.82,1260:PAY2605-1256:7502371199:62.82:2026-05-19,no,0,0.00000000,,1,3.06,IC2606-1596,2,"IN2605-2530, IN2606-5675",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,59.76,Auto-created via eBay reconciliation. eBay order: 01-14642-91227. Source invoice: IN2605-2530 (id 3038).
7209,IC2606-1602,03-14493-86446,48.72,2026-06-24,538,IN2604-0513,185.84,1,0,0,0,,no,0,0.00000000,,1,48.72,IC2606-1602,2,"IN2604-0513, IN2605-2675",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 03-14493-86446. Source invoice: IN2604-0513 (id 538).
7230,IC2606-1620,06-14661-07989,13.97,2026-06-24,3539,IN2605-2936,13.29,1,1,1,13.29,1291:PAY2605-1287:7502371199:13.29:2026-05-19,no,0,0.00000000,,1,13.97,IC2606-1620,2,"IN2605-2936, IN2606-5632",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,0,Auto-created via eBay reconciliation. eBay order: 06-14661-07989. Source invoice: IN2605-2936 (id 3539).
7231,IC2606-1621,07-14527-22236,7.95,2026-06-24,1077,IN2604-1066,52.47,1,1,1,52.47,502:PAY2604-0498:7449777791:52.47:2026-04-21,no,0,0.00000000,,1,7.95,IC2606-1621,2,"IN2604-1066, IN2606-5470",wrong_ambiguous_order_invoice_mapping,Order has zero/multiple invoices; repair mapping ambiguous.,44.52,Auto-created via eBay reconciliation. eBay order: 07-14527-22236. Source invoice: IN2604-1066 (id 1077).
