credit_note_id,credit_note_ref,ebay_order,credit_amount,credit_date,source_invoice_id,source_invoice_ref,source_invoice_total,source_invoice_paid_flag,source_invoice_payment_lines,source_invoice_payment_count,source_invoice_paid_amount,source_invoice_payment_details,credit_available_or_applied,credit_discount_rows,credit_discount_amount,credit_discount_details,module_cn_count_for_source_invoice,module_cn_amount_for_source_invoice,module_cn_refs_for_source_invoice,invoice_count_for_order,invoice_refs_for_order,module_only_bucket,module_only_reason,expected_net_payment_after_credit,note_private
6384,IC2606-0898,26-14519-51508,2.11,2026-06-24,1747,IN2604-1512,40.43,1,1,1,40.43,321:PAY2604-0317:7462176191:40.43:2026-04-28,no,0,0.00000000,,1,2.11,IC2606-0898,1,IN2604-1512,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,38.32,Auto-created via eBay reconciliation. eBay order: 26-14519-51508. Source invoice: IN2604-1512 (id 1747).
6385,IC2606-0899,26-14521-13792,1.34,2026-06-24,1373,IN2604-1347,27.02,1,1,1,27.02,322:PAY2604-0318:7462176191:27.02:2026-04-28,no,0,0.00000000,,1,1.34,IC2606-0899,1,IN2604-1347,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,25.68,Auto-created via eBay reconciliation. eBay order: 26-14521-13792. Source invoice: IN2604-1347 (id 1373).
6386,IC2606-0900,26-14521-31347,2.01,2026-06-24,1376,IN2604-1350,39.33,1,1,1,39.33,323:PAY2604-0319:7462176191:39.33:2026-04-28,no,0,0.00000000,,1,2.01,IC2606-0900,1,IN2604-1350,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,37.32,Auto-created via eBay reconciliation. eBay order: 26-14521-31347. Source invoice: IN2604-1350 (id 1376).
6387,IC2606-0901,26-14526-04405,1.1,2026-06-24,1728,IN2604-1494,21.39,1,1,1,21.39,324:PAY2604-0320:7462176191:21.39:2026-04-28,no,0,0.00000000,,1,1.1,IC2606-0901,1,IN2604-1494,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,20.29,Auto-created via eBay reconciliation. eBay order: 26-14526-04405. Source invoice: IN2604-1494 (id 1728).
6388,IC2606-0902,26-14530-69690,9.29,2026-06-24,1739,IN2604-1505,178.45,1,1,1,178.45,325:PAY2604-0321:7462176191:178.45:2026-04-28,no,0,0.00000000,,1,9.29,IC2606-0902,1,IN2604-1505,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,169.16,Auto-created via eBay reconciliation. eBay order: 26-14530-69690. Source invoice: IN2604-1505 (id 1739).
6392,IC2606-0906,27-14510-05721,2.03,2026-06-24,1183,IN2604-1171,39.36,1,1,1,39.36,329:PAY2604-0325:7462176191:39.36:2026-04-28,no,0,0.00000000,,1,2.03,IC2606-0906,1,IN2604-1171,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,37.33,Auto-created via eBay reconciliation. eBay order: 27-14510-05721. Source invoice: IN2604-1171 (id 1183).
6393,IC2606-0907,27-14510-33539,4.12,2026-06-24,1198,IN2604-1185,82.68,1,1,1,82.68,328:PAY2604-0324:7462176191:82.68:2026-04-28,no,0,0.00000000,,1,4.12,IC2606-0907,1,IN2604-1185,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,78.56,Auto-created via eBay reconciliation. eBay order: 27-14510-33539. Source invoice: IN2604-1185 (id 1198).
6394,IC2606-0908,27-14512-39551,5.35,2026-06-24,1215,IN2604-1202,107.6,1,1,1,107.6,330:PAY2604-0326:7462176191:107.6:2026-04-28,no,0,0.00000000,,1,5.35,IC2606-0908,1,IN2604-1202,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,102.25,Auto-created via eBay reconciliation. eBay order: 27-14512-39551. Source invoice: IN2604-1202 (id 1215).
6395,IC2606-0909,27-14515-79558,3.28,2026-06-24,1275,IN2604-1260,65.33,1,1,1,65.33,331:PAY2604-0327:7462176191:65.33:2026-04-28,no,0,0.00000000,,1,3.28,IC2606-0909,1,IN2604-1260,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,62.05,Auto-created via eBay reconciliation. eBay order: 27-14515-79558. Source invoice: IN2604-1260 (id 1275).
6396,IC2606-0910,27-14519-11507,0.54,2026-06-24,1332,IN2604-1314,10.52,1,1,1,10.52,332:PAY2604-0328:7462176191:10.52:2026-04-28,no,0,0.00000000,,1,0.54,IC2606-0910,1,IN2604-1314,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,9.98,Auto-created via eBay reconciliation. eBay order: 27-14519-11507. Source invoice: IN2604-1314 (id 1332).
6440,IC2606-0950,06-14567-66746,0.01,2026-06-24,1808,IN2604-1561,883.46,1,1,1,883.46,342:PAY2605-0338:7487039580:883.46:2026-05-05,no,0,0.00000000,,1,0.01,IC2606-0950,1,IN2604-1561,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,883.45,Auto-created via eBay reconciliation. eBay order: 06-14567-66746. Source invoice: IN2604-1561 (id 1808).
6441,IC2606-0951,02-14591-21518,0.01,2026-06-24,2147,IN2605-1796,120.61,1,1,1,120.61,337:PAY2605-0333:7487039580:120.61:2026-05-05,no,0,0.00000000,,1,0.01,IC2606-0951,1,IN2605-1796,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,120.6,Auto-created via eBay reconciliation. eBay order: 02-14591-21518. Source invoice: IN2605-1796 (id 2147).
6442,IC2606-0952,03-14586-43453,0.01,2026-06-24,2140,IN2605-1789,1190.16,1,1,1,1190.16,339:PAY2605-0335:7487039580:1190.16:2026-05-05,no,0,0.00000000,,1,0.01,IC2606-0952,1,IN2605-1789,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,1190.15,Auto-created via eBay reconciliation. eBay order: 03-14586-43453. Source invoice: IN2605-1789 (id 2140).
6445,IC2606-0954,01-14586-05926,1.23,2026-06-24,2063,IN2604-1716,18.54,1,1,1,18.54,378:PAY2605-0374:7487039580:18.54:2026-05-05,no,0,0.00000000,,1,1.23,IC2606-0954,1,IN2604-1716,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,17.31,Auto-created via eBay reconciliation. eBay order: 01-14586-05926. Source invoice: IN2604-1716 (id 2063).
6447,IC2606-0955,01-14602-09092,0.85,2026-06-24,2214,IN2605-1852,13.36,1,1,1,13.36,381:PAY2605-0377:7487039580:13.36:2026-05-05,no,0,0.00000000,,1,0.85,IC2606-0955,1,IN2605-1852,wrong_repairable_module_credit_not_applied,Module-created credit note was validated but never made available/applied; single invoice + single payment line.,12.51,Auto-created via eBay reconciliation. eBay order: 01-14602-09092. Source invoice: IN2605-1852 (id 2214).
